date,_id,place_name,place_type,lat,lng,text
Mon Sep 28 01:56:13 +0000 2020,1310397874254086144,East Ham,city,51.5109,0.03286,"""3 x mixed pastries "" in #London #UnitedKingdom https://t.co/8SRLdPMn4n #foodwaste #free"
Mon Sep 28 01:56:03 +0000 2020,1310397830654291968,East Ham,city,51.5109,0.03286,"""3 x mixed pastries "" in #London #UnitedKingdom https://t.co/qkykNQ02Ma #foodwaste #free"
Mon Sep 28 01:45:50 +0000 2020,1310395261609562115,East Ham,city,51.5109,0.03286,"""3 x mixed pastries "" in #London #UnitedKingdom https://t.co/22TOtdnQVu #foodwaste #free"
Mon Sep 28 01:45:01 +0000 2020,1310395053983105025,East Ham,city,51.5109,0.03286,"""2 x White Baton by TESCO "" in #London #UnitedKingdom https://t.co/GDKqfNvbhR #foodwaste #free"
Mon Sep 28 01:36:58 +0000 2020,1310393027383394304,East Ham,city,51.5109,0.03286,"""2 x White Baton by TESCO "" in #London #UnitedKingdom https://t.co/wdjYJNy4I3 #foodwaste #free"
Mon Sep 28 01:36:44 +0000 2020,1310392970273841154,East Ham,city,51.5109,0.03286,"""2 x White Baton by TESCO "" in #London #UnitedKingdom https://t.co/tb12b7dIp0 #foodwaste #free"
Mon Sep 28 01:23:07 +0000 2020,1310389542684430338,Lambeth,city,51.460186,-0.10818,"""Brand new wall clock"" in #London #UnitedKingdom https://t.co/M6z48PUUXP #zerowaste #free"
Mon Sep 28 01:05:06 +0000 2020,1310385010415894531,Sevenoaks,city,51.293152,0.172501,"""Privacy netting "" in #Sevenoaks #UnitedKingdom https://t.co/f66pxdkKNb #zerowaste #free"
Mon Sep 28 01:02:52 +0000 2020,1310384448345694209,Great Hormead,city,51.9486,0.04154,"""Parsnips x2 huge bags "" in #Buntingford #UnitedKingdom https://t.co/ivBOa7d68v #foodwaste #free"
Mon Sep 28 00:45:39 +0000 2020,1310380112727113729,Brent,city,51.5373,-0.19357,"""Wooden box 16x 13inches  approx "" in #London #UnitedKingdom https://t.co/ExaVWgVyD6 #zerowaste #free"
Mon Sep 28 00:36:08 +0000 2020,1310377717809000448,Brent,city,51.530537,-0.22537,"""White Fridge Freezer Used (not frost free)"" in #London #UnitedKingdom https://t.co/FATiWP0z9J #zerowaste #free"
Mon Sep 28 00:23:37 +0000 2020,1310374570482905090,Hammersmith,city,51.4978,-0.247,"""Size 36 pale orange bailarinas"" in #London #UnitedKingdom https://t.co/DwxXzzvMwQ #zerowaste #free"
Mon Sep 28 00:23:33 +0000 2020,1310374550748749826,Tottenham,city,51.600654,-0.126243,"""Over door hanger for clothes"" in #London #UnitedKingdom https://t.co/sc1i6P5iwu #zerowaste #free"
Mon Sep 28 00:04:55 +0000 2020,1310369863202942976,Lambourn,city,51.5118,-1.52813,"""Half white baguette "" in #Hungerford #UnitedKingdom https://t.co/gGXAseY5gl #foodwaste #free"
Mon Sep 28 00:02:47 +0000 2020,1310369326071984128,Lambourn,city,51.5118,-1.52813,"""Cranberry, raisin and cashew bloomer "" in #Hungerford #UnitedKingdom https://t.co/0HE2UraWmq #foodwaste #free"
Sun Sep 27 23:48:53 +0000 2020,1310365827628249088,Wheathampstead,city,51.806663,-0.294577,"""Toasted coconut flakes "" in #StAlbans #UnitedKingdom https://t.co/bIbUxdA1Kt #foodwaste #free"
Sun Sep 27 23:38:54 +0000 2020,1310363315265302530,Hillingdon,city,51.5649,-0.41883,"""Medela pure lanolin - unopened"" in #Ruislip #UnitedKingdom https://t.co/lrEFYEYzK7 #zerowaste #free"
Sun Sep 27 23:38:22 +0000 2020,1310363182473633793,Hillingdon,city,51.5649,-0.41883,"""Fluffy pink seat belt pads"" in #Ruislip #UnitedKingdom https://t.co/hOS0jMb2uL #zerowaste #free"
Sun Sep 27 23:30:30 +0000 2020,1310361202636316672,Camden Town,city,51.5439,-0.13499,"""4 cinnamon buns kindly donated by Bread by Bike"" in #London #UnitedKingdom https://t.co/iOcezaM5sL #foodwaste #free"
Wed Sep 30 09:11:11 +0000 2020,1311232112243232768,Didcot,city,51.5978,-1.25888,"""White Baguette"" in #Didcot #UnitedKingdom https://t.co/0yOD3MxSBf #foodwaste #free"
Wed Sep 30 09:10:55 +0000 2020,1311232043188092929,Didcot,city,51.5978,-1.25888,"""Giraffe Baguette"" in #Didcot #UnitedKingdom https://t.co/Fjg86wjZs2 #foodwaste #free"
Wed Sep 30 09:09:00 +0000 2020,1311231563091398657,Didcot,city,51.5978,-1.25888,"""White burger buns topped with sesame seeds"" in #Didcot #UnitedKingdom https://t.co/5YptqE3gZS #foodwaste #free"
Wed Sep 30 09:08:00 +0000 2020,1311231312209096710,Didcot,city,51.5978,-1.25888,"""Scotch morning rolls"" in #Didcot #UnitedKingdom https://t.co/K8KJJDvHN0 #foodwaste #free"
Wed Sep 30 09:06:21 +0000 2020,1311230894565449728,Didcot,city,51.5978,-1.25888,"""White finger rolls"" in #Didcot #UnitedKingdom https://t.co/gRBmakrY4L #foodwaste #free"
Wed Sep 30 09:06:21 +0000 2020,1311230893550379011,Didcot,city,51.5978,-1.25888,"""White finger rolls"" in #Didcot #UnitedKingdom https://t.co/LreGSFPskq #foodwaste #free"
Wed Sep 30 09:05:41 +0000 2020,1311230728965943297,Reading,city,51.426949,-0.930097,"""Prawn salad x 2 "" in #Reading #UnitedKingdom https://t.co/2iysNNlsqR #foodwaste #free"
Wed Sep 30 09:05:13 +0000 2020,1311230611282165765,Didcot,city,51.5978,-1.25888,"""Honey and Sunflower Seed Rolls"" in #Didcot #UnitedKingdom https://t.co/lhMns2Mk7V #foodwaste #free"
Wed Sep 30 09:04:14 +0000 2020,1311230363100942336,Didcot,city,51.5978,-1.25888,"""Hazelnut &amp; chocolate croissant, and plain croi..."" in #Didcot #UnitedKingdom https://t.co/LPdXzDNeaO #foodwaste #free"
Wed Sep 30 09:02:54 +0000 2020,1311230026881421312,Didcot,city,51.5978,-1.25888,"""Pain au chocolate "" in #Didcot #UnitedKingdom https://t.co/0FLnGn9FCc #foodwaste #free"
Wed Sep 30 09:02:03 +0000 2020,1311229813764620288,Didcot,city,51.5978,-1.25888,"""Multiseed rolls"" in #Didcot #UnitedKingdom https://t.co/1MDyxH0OeY #foodwaste #free"
Wed Sep 30 09:01:54 +0000 2020,1311229774170390534,Didcot,city,51.5978,-1.25888,"""Multiseed rolls"" in #Didcot #UnitedKingdom https://t.co/CQFWv6PynG #foodwaste #free"
Wed Sep 30 09:00:49 +0000 2020,1311229501951684608,Camberwell,city,51.4566,-0.07667,"""Bookends slide on brass"" in #London #UnitedKingdom https://t.co/DdfhxEqJpk #zerowaste #free"
Wed Sep 30 09:00:39 +0000 2020,1311229462235709445,Camberwell,city,51.4566,-0.07667,"""A4 drop file holder"" in #London #UnitedKingdom https://t.co/e7YVboUa64 #zerowaste #free"
Wed Sep 30 09:00:13 +0000 2020,1311229351824969730,Didcot,city,51.5978,-1.25888,"""Cheesey bread rolls"" in #Didcot #UnitedKingdom https://t.co/NC5mX3RWWg #foodwaste #free"
Wed Sep 30 08:59:58 +0000 2020,1311229287639453696,Brent,city,51.530537,-0.22537,"""PLANET ORGANIC Pre Listing - DONT REPLY TO THI..."" in #London #UnitedKingdom https://t.co/vkrwruV5nX #foodwaste #free"
Wed Sep 30 08:59:58 +0000 2020,1311229286997807104,Camberwell,city,51.4566,-0.07667,"""Art Catalogue "" in #London #UnitedKingdom https://t.co/wHjDaEdIWF #zerowaste #free"
Wed Sep 30 08:59:15 +0000 2020,1311229107921915906,Didcot,city,51.5978,-1.25888,"""White Plait Roll &amp; Wholemeal Roll"" in #Didcot #UnitedKingdom https://t.co/rdALO977gC #foodwaste #free"
Wed Sep 30 08:58:19 +0000 2020,1311228874945167360,Didcot,city,51.5978,-1.25888,"""White Plait Rolls"" in #Didcot #UnitedKingdom https://t.co/84ENAYXzpU #foodwaste #free"
Wed Sep 30 08:58:04 +0000 2020,1311228810596098049,Scotland,admin,55.9757,-3.69763,"""Frozen Middle Bacon x4"" in #Falkirk #UnitedKingdom https://t.co/KlvWREnCXa #foodwaste #free"
Wed Sep 30 08:57:53 +0000 2020,1311228765914255360,Luton,city,51.884493,-0.402165,"""PRET- Mature Cheddar &amp; pickle Sandwich "" in #Luton #UnitedKingdom https://t.co/uHVijAbZTS #foodwaste #free"
Wed Sep 30 08:57:32 +0000 2020,1311228675312975873,Didcot,city,51.5978,-1.25888,"""Almond Croissants"" in #Didcot #UnitedKingdom https://t.co/gTBEoC1Zc3 #foodwaste #free"
Wed Sep 30 08:56:02 +0000 2020,1311228297309757442,Islington,city,51.5317,-0.09686,"""Tiger bloomer x4  400g"" in #London #UnitedKingdom https://t.co/VOS8hwk0Au #foodwaste #free"
Wed Sep 30 08:55:43 +0000 2020,1311228220616978433,Scotland,admin,55.9757,-3.69763,"""Packs of Apples x9"" in #Falkirk #UnitedKingdom https://t.co/R4sUuwNK6D #foodwaste #free"
Wed Sep 30 08:55:41 +0000 2020,1311228209204277249,Islington,city,51.5317,-0.09686,"""Farmhouse loaf x2"" in #London #UnitedKingdom https://t.co/LgGr732UFB #foodwaste #free"
Wed Sep 30 08:55:41 +0000 2020,1311228209162317824,Didcot,city,51.5978,-1.25888,"""White rolls"" in #Didcot #UnitedKingdom https://t.co/Aqz9kfrjvz #foodwaste #free"
Wed Sep 30 08:54:06 +0000 2020,1311227813614288896,Didcot,city,51.5978,-1.25888,"""Sourdough rolls"" in #Didcot #UnitedKingdom https://t.co/ZihgALcVyW #foodwaste #free"
Wed Sep 30 08:47:51 +0000 2020,1311226239273795585,Pucklechurch,city,51.483275,-2.435069,"""Iceberg lettuce"" in #Bristol #UnitedKingdom https://t.co/Epy63ZeCFL #foodwaste #free"
Wed Sep 30 08:47:51 +0000 2020,1311226238812524544,Peterborough,city,52.5855,-0.24316,"""Bring your own pot. This lovely Swiss ch..."" in #Peterborough #UnitedKingdom https://t.co/5bn4dEfZKp #zerowaste #free"
Wed Sep 30 08:46:23 +0000 2020,1311225870225477632,Pucklechurch,city,51.483275,-2.435069,"""Whole seed loaf"" in #Bristol #UnitedKingdom https://t.co/F2lHFvLUDd #foodwaste #free"
Wed Sep 30 08:45:59 +0000 2020,1311225767980867584,Birkenhead,city,53.3766,-3.0526,"""Indoor plant pots "" in #Prenton #UnitedKingdom https://t.co/sLfgMIzMOX #zerowaste #free"
Wed Sep 30 08:45:55 +0000 2020,1311225752856268802,Birkenhead,city,53.3766,-3.0526,"""Indoor plant pot "" in #Prenton #UnitedKingdom https://t.co/0sZlpE09sd #zerowaste #free"
Wed Sep 30 08:45:51 +0000 2020,1311225734782955520,Birkenhead,city,53.3766,-3.0526,"""Indoor plant pots"" in #Prenton #UnitedKingdom https://t.co/gkB5Qe9LTO #zerowaste #free"
Wed Sep 30 08:45:00 +0000 2020,1311225520877690882,Birkenhead,city,53.3766,-3.0526,"""Indoor plant pots "" in #Prenton #UnitedKingdom https://t.co/s3gDpJiQHw #zerowaste #free"
Wed Sep 30 08:44:57 +0000 2020,1311225509746036736,Pucklechurch,city,51.483275,-2.435069,"""Iceberg lettuce"" in #Bristol #UnitedKingdom https://t.co/8PQhLxvkDz #foodwaste #free"
Wed Sep 30 08:44:23 +0000 2020,1311225367563296774,Pucklechurch,city,51.483275,-2.435069,"""Warburtons wholemeal sliced "" in #Bristol #UnitedKingdom https://t.co/GSUUgoE52Q #foodwaste #free"
Wed Sep 30 08:43:59 +0000 2020,1311225268078510080,Gravesend,city,51.4419,0.37076,"""Loose Potatoes x9"" in #Gravesend #UnitedKingdom https://t.co/Gcz00L6xOR #foodwaste #free"
Wed Sep 30 08:43:53 +0000 2020,1311225242069749762,Pucklechurch,city,51.483275,-2.435069,"""Tiger baton"" in #Bristol #UnitedKingdom https://t.co/CLtNNV356P #foodwaste #free"
Wed Sep 30 08:43:23 +0000 2020,1311225116089634817,Pucklechurch,city,51.483275,-2.435069,"""Whole seed loaf"" in #Bristol #UnitedKingdom https://t.co/qzq3W25yp7 #foodwaste #free"
Wed Sep 30 08:42:09 +0000 2020,1311224805149020160,Coventry,city,52.4006,-1.4671,"""Apples"" in #Coventry #UnitedKingdom https://t.co/k3I9PGn2c8 #foodwaste #free"
Wed Sep 30 08:41:05 +0000 2020,1311224536772349952,Pucklechurch,city,51.483275,-2.435069,"""Trio of olive bloomer"" in #Bristol #UnitedKingdom https://t.co/Y2HPeJnQGr #foodwaste #free"
Wed Sep 30 08:40:02 +0000 2020,1311224270933110785,Portsmouth,city,50.819767,-1.087977,"""Waterproof jacket 18-24 months"" in #Portsmouth #UnitedKingdom https://t.co/mTfs6s7vi1 #zerowaste #free"
Wed Sep 30 08:37:49 +0000 2020,1311223715313717248,Portsmouth,city,50.8284,-1.07684,"""Pregnancy vitamins "" in #Portsmouth #UnitedKingdom https://t.co/A9lyP1ErPZ #foodwaste #free"
Wed Sep 30 08:34:14 +0000 2020,1311222813009866758,East Ham,city,51.5109,0.03286,"""Crusty White Farmhouse 400g"" in #London #UnitedKingdom https://t.co/FzlEWx0ap9 #foodwaste #free"
Wed Sep 30 08:34:10 +0000 2020,1311222795699970048,East Ham,city,51.5109,0.03286,"""Crusty White Farmhouse 400g"" in #London #UnitedKingdom https://t.co/2sG4I39r4E #foodwaste #free"
Wed Sep 30 08:33:39 +0000 2020,1311222665252925440,Islington,city,51.52468,-0.107173,"""Croissant &amp; cinnamon + cardamom buns"" in #London #UnitedKingdom https://t.co/TW7Qnas9fd #foodwaste #free"
Wed Sep 30 08:30:54 +0000 2020,1311221974237089792,East Ham,city,51.5109,0.03286,"""Simple Side Salad with dressing by TESCO "" in #London #UnitedKingdom https://t.co/7M7TyO1X9K #foodwaste #free"
Wed Sep 30 08:30:53 +0000 2020,1311221967631118336,Newbury,city,51.3997,-1.32945,"""Small wholeseed loaf"" in #Newbury #UnitedKingdom https://t.co/AKow5dUOAK #foodwaste #free"
Wed Sep 30 08:28:40 +0000 2020,1311221411273478144,Higher Penwortham,city,53.7401,-2.7294,"""Dancing llama toy"" in #Preston #UnitedKingdom https://t.co/EGpLseDT17 #zerowaste #free"
Wed Sep 30 08:27:42 +0000 2020,1311221169987694592,Fleet,city,51.2778,-0.84624,"""Jewellery box"" in #Fleet #UnitedKingdom https://t.co/O0coTivPGF #zerowaste #free"
Wed Sep 30 08:27:15 +0000 2020,1311221053516124160,Higher Penwortham,city,53.7401,-2.7294,"""Carrier bags. Approx 20"" in #Preston #UnitedKingdom https://t.co/Qt8tZX4RVy #zerowaste #free"
Wed Sep 30 08:27:03 +0000 2020,1311221003058647040,Higher Penwortham,city,53.7401,-2.7294,"""Glass teapot and teacup and saucer."" in #Preston #UnitedKingdom https://t.co/6tFXZlYnbW #zerowaste #free"
Wed Sep 30 08:25:34 +0000 2020,1311220632361857025,Bishop's Stortford,city,51.881376,0.171709,"""PRE-LISTING! Tesco collection tonight."" in #BishopsStortford #UnitedKingdom https://t.co/tRnIUNqyR4 #foodwaste #free"
Wed Sep 30 08:25:18 +0000 2020,1311220563822686211,East Ham,city,51.51094,0.032862,"""2 x mixed pastries"" in #London #UnitedKingdom https://t.co/rMlbd9kYDT #foodwaste #free"
Wed Sep 30 08:25:17 +0000 2020,1311220558789586945,East Ham,city,51.51094,0.032862,"""2 x mixed pastries"" in #London #UnitedKingdom https://t.co/aVzsiR8btr #foodwaste #free"
Wed Sep 30 08:25:16 +0000 2020,1311220556151377923,East Ham,city,51.51094,0.032862,"""2 x mixed pastries"" in #London #UnitedKingdom https://t.co/EJjnutvd14 #foodwaste #free"
Wed Sep 30 08:23:06 +0000 2020,1311220009088307200,East Ham,city,51.51094,0.032862,"""Strawberry &amp; Clotted cream flavour  Swiss roll..."" in #London #UnitedKingdom https://t.co/3HrTSWzgQH #foodwaste #free"
Wed Sep 30 08:23:05 +0000 2020,1311220007792185345,East Ham,city,51.51094,0.032862,"""Strawberry &amp; Clotted cream flavour  Swiss roll..."" in #London #UnitedKingdom https://t.co/ejHPcaKo2Z #foodwaste #free"
Wed Sep 30 08:22:59 +0000 2020,1311219981854609408,East Ham,city,51.51094,0.032862,"""Strawberry &amp; Clotted cream flavour  Swiss roll..."" in #London #UnitedKingdom https://t.co/yDZtuaoDIs #foodwaste #free"
Wed Sep 30 08:22:55 +0000 2020,1311219964012044289,East Ham,city,51.51094,0.032862,"""Strawberry &amp; Clotted cream flavour  Swiss roll..."" in #London #UnitedKingdom https://t.co/UzuyHWL78o #foodwaste #free"
Wed Sep 30 08:21:28 +0000 2020,1311219598105219079,Reading,city,51.426949,-0.930097,"""Coleslaw"" in #Reading #UnitedKingdom https://t.co/Wq6ZMKnVLX #foodwaste #free"
Wed Sep 30 08:20:37 +0000 2020,1311219386586468353,Sutton,city,51.3626,-0.16834,"""Non original Nespresso capsules by Waitrose"" in #Carshalton #UnitedKingdom https://t.co/yySqo4h1mG #foodwaste #free"
Wed Sep 30 08:20:08 +0000 2020,1311219265182277633,Reading,city,51.426949,-0.930097,"""Cheese and bacon rolls"" in #Reading #UnitedKingdom https://t.co/K4jNtyLSP1 #foodwaste #free"
Wed Sep 30 08:19:38 +0000 2020,1311219136987529216,Reading,city,51.426949,-0.930097,"""Pork pie"" in #Reading #UnitedKingdom https://t.co/HGTv0lRmRp #foodwaste #free"
Wed Sep 30 08:19:08 +0000 2020,1311219013670895616,Reading,city,51.426949,-0.930097,"""Black pudding x 4"" in #Reading #UnitedKingdom https://t.co/DTWPLLpILz #foodwaste #free"
Wed Sep 30 08:18:57 +0000 2020,1311218967932022784,Kensington,city,51.4958,-0.20079,"""SPF makeup "" in #London #UnitedKingdom https://t.co/CRjLGHYSuL #zerowaste #free"
Wed Sep 30 08:17:26 +0000 2020,1311218585101008896,East Ham,city,51.51094,0.032862,"""Genoa cake by TESCO "" in #London #UnitedKingdom https://t.co/HIQVSN6j3f #foodwaste #free"
Wed Sep 30 08:17:21 +0000 2020,1311218562976096257,East Ham,city,51.51094,0.032862,"""Genoa cake by TESCO "" in #London #UnitedKingdom https://t.co/hHQfDjhKpn #foodwaste #free"
Wed Sep 30 08:17:06 +0000 2020,1311218500325777409,Drighlington,city,53.7596,-1.65435,"""2 Usbourne books"" in #Bradford #UnitedKingdom https://t.co/Qf1IPNPD4m #zerowaste #free"
Wed Sep 30 08:16:45 +0000 2020,1311218411368861698,Camberwell,city,51.495031,-0.071023,"""Cushion cover"" in #London #UnitedKingdom https://t.co/gXvSSUkDGS #zerowaste #free"
Wed Sep 30 08:16:27 +0000 2020,1311218335691034624,East Ham,city,51.51094,0.032862,"""Scottish oats by TESCO "" in #London #UnitedKingdom https://t.co/sBjGpK1wui #foodwaste #free"
Wed Sep 30 08:16:12 +0000 2020,1311218273594339328,Camberwell,city,51.495031,-0.071023,"""Reusable metal straws"" in #London #UnitedKingdom https://t.co/LSRghTmvoS #zerowaste #free"
Wed Sep 30 08:13:18 +0000 2020,1311217546255896577,East Ham,city,51.51094,0.032862,"""4 x mixed pastries"" in #London #UnitedKingdom https://t.co/UNw2gEtETS #foodwaste #free"
Wed Sep 30 08:13:18 +0000 2020,1311217545119178752,East Ham,city,51.51094,0.032862,"""4 x mixed pastries"" in #London #UnitedKingdom https://t.co/xgt3vzKeEp #foodwaste #free"
Wed Sep 30 08:10:54 +0000 2020,1311216938773868544,Stanborough,city,51.7876,-0.22756,"""Stocking Fillers. Great condition. 2..."" in #WelwynGardenCity #UnitedKingdom https://t.co/8zGWgqmaC1 #zerowaste #free"
Wed Sep 30 08:09:18 +0000 2020,1311216538138152960,York,city,53.9601,-1.13498,"""Sainsburys round bakery items x 4"" in #York #UnitedKingdom https://t.co/swXkiAno24 #foodwaste #free"
Wed Sep 30 08:06:35 +0000 2020,1311215853300576256,East Ham,city,51.5109,0.03286,"""6 Free range eggs by TESCO "" in #London #UnitedKingdom https://t.co/qVt61J43XS #foodwaste #free"
Wed Sep 30 08:05:10 +0000 2020,1311215499011919873,East Ham,city,51.51094,0.032862,"""2 x mixed pastries "" in #London #UnitedKingdom https://t.co/mDq0fQYvoH #foodwaste #free"
Wed Sep 30 08:05:08 +0000 2020,1311215490086432768,East Ham,city,51.51094,0.032862,"""2 x mixed pastries "" in #London #UnitedKingdom https://t.co/6Je1WYHZEI #foodwaste #free"
Wed Sep 30 08:05:04 +0000 2020,1311215473305047041,East Ham,city,51.51094,0.032862,"""2 x mixed pastries "" in #London #UnitedKingdom https://t.co/fSuyeRFDUU #foodwaste #free"
Wed Sep 30 08:05:03 +0000 2020,1311215469630763013,East Ham,city,51.51094,0.032862,"""2 x mixed pastries "" in #London #UnitedKingdom https://t.co/fuw5l7MXo5 #foodwaste #free"
Wed Sep 30 08:04:11 +0000 2020,1311215248406392834,East Ham,city,51.51094,0.032862,"""2 x mixed pastries "" in #London #UnitedKingdom https://t.co/7WGo3UwhT6 #foodwaste #free"
Wed Sep 30 08:04:10 +0000 2020,1311215247693418497,East Ham,city,51.51094,0.032862,"""2 x mixed pastries "" in #London #UnitedKingdom https://t.co/BEkNGFAyW9 #foodwaste #free"
Wed Sep 30 08:03:04 +0000 2020,1311214969329987585,Croydon,city,51.365375,-0.090056,"""Tomato Soup "" in #Croydon #UnitedKingdom https://t.co/Hr8BE8ZGq2 #foodwaste #free"
Wed Sep 30 08:01:33 +0000 2020,1311214588990545920,Buckfastleigh,city,50.4834,-3.77016,"""Savoury biscuits"" in #Buckfastleigh #UnitedKingdom https://t.co/MZb0XzyGH7 #foodwaste #free"
Wed Sep 30 08:00:07 +0000 2020,1311214225470226433,Lewisham,city,51.4556,-0.015,"""Primark relaxed fit peachy blouse UK 6/8"" in #London #UnitedKingdom https://t.co/iu0R5ooVg5 #zerowaste #free"
Wed Sep 30 07:59:33 +0000 2020,1311214083732115456,East Ham,city,51.51094,0.032862,"""2 x mixed pastries"" in #London #UnitedKingdom https://t.co/TigeLxc5vC #foodwaste #free"
Wed Sep 30 07:59:11 +0000 2020,1311213990270455808,East Ham,city,51.51094,0.032862,"""3 x mixed pastries"" in #London #UnitedKingdom https://t.co/HiOngDrQtv #foodwaste #free"
Wed Sep 30 07:58:48 +0000 2020,1311213894518571009,East Ham,city,51.51094,0.032862,"""2 x mixed pastries"" in #London #UnitedKingdom https://t.co/0QVAYLzL9s #foodwaste #free"
Wed Sep 30 07:58:47 +0000 2020,1311213891238715392,East Ham,city,51.51094,0.032862,"""2 x mixed pastries"" in #London #UnitedKingdom https://t.co/7insf8cBkA #foodwaste #free"
Wed Sep 30 07:58:42 +0000 2020,1311213869243805697,East Ham,city,51.51094,0.032862,"""2 x mixed pastries"" in #London #UnitedKingdom https://t.co/RgAD8hUQZS #foodwaste #free"
Wed Sep 30 07:58:42 +0000 2020,1311213868455206913,East Ham,city,51.51094,0.032862,"""2 x mixed pastries"" in #London #UnitedKingdom https://t.co/ZTitYJN5Pa #foodwaste #free"
Wed Sep 30 07:58:41 +0000 2020,1311213866936930305,East Ham,city,51.51094,0.032862,"""2 x mixed pastries"" in #London #UnitedKingdom https://t.co/hAZZnjf5yB #foodwaste #free"
Wed Sep 30 07:58:31 +0000 2020,1311213823978868736,York,city,53.9601,-1.13498,"""Sainsburys bakery items x 4"" in #York #UnitedKingdom https://t.co/JroTg7akQn #foodwaste #free"
Wed Sep 30 07:58:21 +0000 2020,1311213780244856833,Bromley,city,51.3776,0.11042,"""Dried marrowfat peas x1"" in #Orpington #UnitedKingdom https://t.co/I0SDE67Lg9 #foodwaste #free"
Wed Sep 30 07:58:13 +0000 2020,1311213750125506560,Bromley,city,51.3776,0.11042,"""Dried marrowfat peas x1"" in #Orpington #UnitedKingdom https://t.co/25yVviKcAY #foodwaste #free"
Wed Sep 30 07:57:59 +0000 2020,1311213687827554304,East Ham,city,51.5109,0.03286,"""Tiger Bloomer 400g by TESCO "" in #London #UnitedKingdom https://t.co/ZSrPEQAutr #foodwaste #free"
Wed Sep 30 07:57:58 +0000 2020,1311213687261323266,East Ham,city,51.5109,0.03286,"""Tiger Bloomer 400g by TESCO "" in #London #UnitedKingdom https://t.co/blXirIUVVb #foodwaste #free"
Wed Sep 30 07:57:42 +0000 2020,1311213619972014080,Bromley,city,51.3776,0.11042,"""Fine beans "" in #Orpington #UnitedKingdom https://t.co/E7u4Q34IH7 #foodwaste #free"
Wed Sep 30 07:57:32 +0000 2020,1311213574703009794,Bromley,city,51.3776,0.11042,"""Olives and peppers"" in #Orpington #UnitedKingdom https://t.co/5xXECWrjZS #foodwaste #free"
Wed Sep 30 07:57:01 +0000 2020,1311213446357225474,Bromley,city,51.3776,0.11042,"""Small white seeded loaf "" in #Orpington #UnitedKingdom https://t.co/5ZScGxvwe7 #foodwaste #free"
Wed Sep 30 07:56:16 +0000 2020,1311213256300691457,Bromley,city,51.3776,0.11042,"""Small white bloomer "" in #Orpington #UnitedKingdom https://t.co/06gz5hLyEE #foodwaste #free"
Wed Sep 30 07:55:35 +0000 2020,1311213087484243973,Bromley,city,51.3776,0.11042,"""Iceberg lettuce x3"" in #Orpington #UnitedKingdom https://t.co/FWmRSTc9Lx #foodwaste #free"
Wed Sep 30 07:55:09 +0000 2020,1311212978436534273,Bromley,city,51.3776,0.11042,"""Coriander x6"" in #Orpington #UnitedKingdom https://t.co/aRcY0FZDHO #foodwaste #free"
Wed Sep 30 07:52:41 +0000 2020,1311212358094802944,York,city,53.9601,-1.13498,"""Sainsburys granola slices bbe 29 sept"" in #York #UnitedKingdom https://t.co/ffALjoLnDC #zerowaste #free"
Wed Sep 30 07:49:56 +0000 2020,1311211663304069121,Theale,city,51.4355,-1.080908,"""Mixed Pastries from Tesco "" in #Reading #UnitedKingdom https://t.co/I7eZeXItlU #foodwaste #free"
Wed Sep 30 07:49:21 +0000 2020,1311211518852292608,York,city,53.9601,-1.13498,"""Sainsburys brown bakery items"" in #York #UnitedKingdom https://t.co/vmqGqidAUC #foodwaste #free"
Wed Sep 30 07:48:37 +0000 2020,1311211331807309824,Theale,city,51.4355,-1.080908,"""Warburtons Sliced Soft White Rolls 6pk from T..."" in #Reading #UnitedKingdom https://t.co/bnTA6rMLub #foodwaste #free"
Wed Sep 30 07:48:36 +0000 2020,1311211326795059200,Theale,city,51.4355,-1.080908,"""Warburtons Sliced Soft White Rolls 6pk from T..."" in #Reading #UnitedKingdom https://t.co/XGZDDNBpyW #foodwaste #free"
Wed Sep 30 07:48:19 +0000 2020,1311211258125967360,Reading,city,51.447543,-0.977483,"""Oreo doughnuts "" in #Reading #UnitedKingdom https://t.co/BPjktMkozk #foodwaste #free"
Wed Sep 30 07:47:22 +0000 2020,1311211019864342530,York,city,53.9601,-1.13498,"""Sainsburys Vienna rolls 3 x 4pack please say how..."" in #York #UnitedKingdom https://t.co/2RdRxrFpNP #foodwaste #free"
Wed Sep 30 07:46:53 +0000 2020,1311210896212070400,Theale,city,51.4355,-1.080908,"""Tesco White Baton"" in #Reading #UnitedKingdom https://t.co/68ppVRJGlT #foodwaste #free"
Wed Sep 30 07:46:52 +0000 2020,1311210891803856896,Theale,city,51.4355,-1.080908,"""Tesco White Baton"" in #Reading #UnitedKingdom https://t.co/kRiXZksZsn #foodwaste #free"
Wed Sep 30 07:46:38 +0000 2020,1311210835352707074,Theale,city,51.4355,-1.080908,"""Tesco White Baton"" in #Reading #UnitedKingdom https://t.co/J8XKmXsCiI #foodwaste #free"
Wed Sep 30 07:46:38 +0000 2020,1311210833754705920,Theale,city,51.4355,-1.080908,"""Tesco White Baton"" in #Reading #UnitedKingdom https://t.co/IJkn8SR8Un #foodwaste #free"
Wed Sep 30 07:46:30 +0000 2020,1311210799617257472,Theale,city,51.4355,-1.080908,"""Tesco White Baton"" in #Reading #UnitedKingdom https://t.co/0pHkBs88Wi #foodwaste #free"
